0.15,0.022696841599074057,1.585152811294514E-4,0.025826337795547393,129536.2,5.0
0.13999999999999999,0.032950967537095956,1.5378224557850812E-4,0.030411416721699374,138622.4,5.0
0.12999999999999998,0.04639704930159448,1.458309893548943E-4,0.03554812104936771,147891.2,5.0
0.11999999999999998,0.06611555412362315,1.429543988730222E-4,0.043297493960863395,160199.6,5.0
0.10999999999999999,0.09747914493581121,1.6896834600084391E-4,0.052936427461646604,172499.5,5.0
0.09999999999999999,0.14347458226859483,1.2173506476037344E-4,0.06389917500334594,187782.0,5.0
0.09,0.20587978698312043,1.3513276694878678E-4,0.07896418461290683,204606.6,5.0
0.08,0.30456276172905755,1.1119878834741288E-4,0.1013560764104335,224505.0,5.0
0.07,0.4468230678839826,9.856727574272662E-5,0.13855105795839692,246646.5,5.0
0.060000000000000005,0.6408114931180647,1.510949046322649E-4,0.19056410557090425,270160.9,5.0
0.05,0.8832524641084678,1.5538213558501852E-4,0.2662337576819181,293511.6,5.0
