0.15,0.0045186405223261936,0.08771381407665636,1.2057160811029889E-4,132517.5,6.0
0.13999999999999999,0.0078082200707269445,0.09964943836290327,1.6553751731505993E-4,142999.1,6.0
0.12999999999999998,0.01694387118457188,0.12818826013633527,6.065399095971842E-4,153775.2,6.0
0.11999999999999998,0.028076305607987784,0.15042343478341064,0.0011129799087479834,165918.9,6.0
0.10999999999999999,0.05205142031624601,0.17852133295468278,0.0030105647922955615,181517.2,6.0
0.09999999999999999,0.09188910428927174,0.20202904091644625,0.006761791820610671,199022.2,6.0
0.09,0.1558348540770092,0.23585754113860072,0.014429356061997842,219924.8,6.0
0.08,0.26759110343258186,0.24928304384999275,0.03339304428056685,243292.7,6.0
0.07,0.4096636096476489,0.2548310594119756,0.06190413364854751,267829.6,6.0
0.060000000000000005,0.5972598278823251,0.23887806804603798,0.11515589448529391,293757.1,6.0
0.05,0.8264678102052386,0.19780380671815911,0.18634610755503958,323875.7,6.0
