0.15,0.0,0.058369430508471584,0.0,132997.2,4.0
0.13999999999999999,0.0,0.07724428199911726,0.0,143183.0,4.0
0.12999999999999998,0.0,0.09245341578931274,0.0,153291.0,4.0
0.11999999999999998,0.0,0.11516602111534295,0.0,165852.7,4.0
0.10999999999999999,0.0,0.1596316351738874,0.0,182298.8,4.0
0.09999999999999999,0.0,0.22389691071172074,0.0,200019.5,4.0
0.09,0.0,0.33200061879317994,0.0,222823.9,4.0
0.08,0.0,0.5280758138571485,0.0,250339.9,4.0
0.07,0.0,1.0331463935307013,0.0,285899.5,4.0
0.060000000000000005,0.0,17.09090876189122,0.0,333819.0,4.0
0.05,0.0,339.49396847835266,0.0,368913.4,4.0
